1,0.6291160310762288,0.6208465879288337,0.6155404203715998,0.6112185907025438,0.6086003212956473,0.6061329579218184,0.6037521899600944,0.6016708772687278,0.600064841571173,0.5982962062080289,0.5970963041429544,0.5957433312896273,0.5942349971979973,0.5933552261674863,0.5925618312778795,0.5919694365176601,0.5912786934925949,0.5905002932378766,0.589969643778034,0.5893907653753522,0.588951544093028,0.588414950188514,0.5880054927548571,0.5872685777940883,0.5868080607336753,0.5862146555848499,0.5856443590180325,0.5851821448246024,0.5845361541169035,0.5841799382262655,0.5834875593301868,0.5829532290562863,0.5825496071875189,0.5819645308270089,0.5816347979715619,0.5811958148672716,0.580775257711201,0.580441794460062,0.5801683209142389,0.5797911982800702,0.5794771679539176,0.579049112308759,0.5788041552405712,0.5786216711978571,0.5781983488808401,0.5780363717400835,0.5777927876074194,0.5776045131186842,0.5774375900607167,0.5770279660811135,0.5769197532957746,0.5767829958516263,0.5765049729097591,0.5762840306057082,0.5761980574034579,0.5759623345158081,0.5757691895104706,0.5756256535453854,0.5755425764648614,0.5753496496891305,0.5752658562888212,0.5751141655773382,0.5749708163664125,0.5748535459919031,0.5747017211613097,0.5745497858288688,0.5744260406078006,0.5743298321582367,0.5742257529493556,0.5740650141608091,0.5739731198712331,0.5738394683827022,0.5737520252217454,0.5737360875692914,0.5735789883858117,0.5734629634792284,0.5733164522062841,0.5732610996728129,0.5731673293708769,0.5730038511027338,0.5729071060970611,0.5727768462238421,0.572645394970945,0.5725278898402981,0.5723704676127684,0.5722633410269755,0.5720556426522974,0.5719967784758653,0.5716933981586843,0.5716390643622791,0.5714125002637392,0.5712822229889403,0.5711820652731114,0.5709484525875903,0.5708552189581311,0.570689548052288,0.5705764875750763,0.5703964826787292,0.5702528559008719,0.5700334136089666,0.5698682593320566,0.5697250455463027,0.5695952023816079,0.5695199886897632,0.5692994593660282,0.5691887077837093,0.569077515827614,0.5690363795628229,0.5688420226405444,0.5687065148110416,0.5685719144577803,0.5684673724652209,0.5684097931559523,0.5682564116125216,0.5680864295351015,0.5680616187382218,0.5679412549951078,0.5678646699320911,0.5677119149308598,0.5675947635738705,0.5674910412727978,0.5674087540058372,0.5672879267376862,0.5672096330225916,0.5671143019779454,0.567010424950601,0.566907669617212,0.5668108997253308,0.5667686962509322,0.5666579619228186,0.5665906286513357,0.566475986062175,0.5664209858058599,0.5663495633739815,0.5662959419063736,0.5661876653770822,0.5660731771781309,0.5659868788791526,0.5659103999838815,0.565833777983025,0.5657756131584508,0.565709036090542,0.5656267754715966,0.5655664852695307,0.5654788106880024,0.5653970363537277,0.5652857343915897,0.5652548388864551,0.5651325514797878,0.5651074104673552,0.5650587444999717,0.5649949745271635,0.5649340934285975,0.564894267814364,0.5648195694204894,0.5647209370730415,0.5646920266928641,0.5646445022562607,0.5645752834027988,0.5645025891083647,0.5644578832974941,0.5644095395549437,0.5643076648798053,0.5643042965415557,0.5642195106911104,0.5641611982680234,0.5641104407061951,0.5640532662970472,0.5640056938136525,0.5639553900153851,0.5638801574183242,0.5638376233143519,0.5637917471390204,0.563752119413075,0.5636868188024126,0.5636567594027033,0.5636126289765417,0.56355958828245,0.5635180674380786,0.5634442024892987,0.5634095121221655,0.5633752254156305,0.5633285859275573,0.5633023140052283,0.5632584358529494,0.5632013181851548,0.5631626341362012,0.5630992810557318,0.5630797877212433,0.5630045562158349,0.5629990637025369,0.5629651633846406,0.5629501207029368,0.5628812081520882,0.5628352366974878,0.5628509136954293,0.5627824414550343,0.5627202901591644,0.5626731617988421,0.5626740569348254,0.5626017338340319,0.5625550665236314,0.5625371973780309,0.5625101350791736,0.5624761327678081,0.562441187688153,0.5623881002587345,0.5623430969752977,0.5623153139528165,0.5622964617655088,0.5622608998564516,0.5622051984208407,0.562187505515054,0.5621471617472333,0.5621168612408078,0.5620862973806205,0.5620693909059402,0.562030133268612,0.5619924454266222,0.561986833415141,0.5619207835432414,0.5619093589597839,0.5618922074310893,0.56185887502188,0.561829477697969,0.56178320706025,0.5617586112984861,0.5617318908320681,0.56170203515736,0.5616914295459564,0.5616483574007917,0.5616104317346275,0.5615839748044226,0.5615673976933956,0.5615343849271965,0.5615044282203897,0.5614799797042944,0.5614663529628897,0.5614253527666112,0.5613966632372992,0.5613780603327703,0.5613363555264379,0.5613163393915525,0.5612927293436107,0.5612747223247185,0.5612581473331747,0.5612093729538117,0.5612065552861522,0.5611713122107896,0.5611679091864994,0.5611218584789148,0.5611123131327738,0.5610797861380565,0.5610683148669081,0.5610506897275694,0.5610209643067369,0.5609893920003597,0.5609594873821468,0.5609413685204951,0.5609093190534626,0.5608976514374417,0.5608771599372492,0.5608720420250018,0.5608379458993197,0.5608102495211373,0.5607995415083119,0.5607722976500839,0.5607432752865845,0.5607229826812231,0.560715441355814,0.5606893729147584,0.5606776420466665,0.5606331491036916,0.5606098649715763,0.5605862681741732,0.5605794014004746,0.5605468274967484,0.560529965010674,0.5604948226845665,0.5604727007277707,0.5604426293873644,0.5604075118360169,0.5604029078033252,0.5603687861648041,0.5603315388435715,0.5603016688775442,0.5602813498941736,0.5602516908713632,0.5601839111730578,0.5601782015110884,0.5601629997098169,0.5600987941362617,0.5600836980702423,0.5600301227255552,0.5600083945941777,0.5599486053869697,0.5599181739211776,0.5599043110454607,0.559830172383937,0.5597718851857948,0.5597522657772033,0.5597113428057212,0.5596560387675295,0.5596344055849797,0.5595773391560513,0.5595620893101984,0.5594966104103509,0.5594478673809286,0.5594083950061642,0.5593839490250311,0.5593241658472835,0.559294220666503,0.559261333790844,0.5592072438804039,0.5591494258919227,0.5591322792544068,0.5590729285814205,0.5590547745649171,0.5589787893317336,0.5589494079108805,0.5589161732336546,0.5588544076475627,0.5587761378819407,0.5587835757933001,0.5587207441376056,0.558694110739981,0.5586672956859744,0.5586219570991436,0.5585913296681309,0.5585464948053303,0.5585079457322989,0.5584824110982607,0.5584399151371069,0.5584184067480069,0.558375603999706,0.5582982473578811,0.5582793974705096,0.5582313858649038,0.558197100468506,0.5581508668574116,0.5581448485203301,0.5580988366412161,0.5580555834878345,0.5580325849865766,0.5580018432980043,0.5579767169720932,0.5579408747305767,0.5578967196917302,0.557852982624529,0.5578266036798452,0.5577893555917264,0.5577222352962072,0.5577307253680981,0.557672091767437,0.5576325632602278,0.5576353878862665,0.5575665008442213,0.5575611128968125,0.5574843490859027,0.557483054414621,0.5574544000202651,0.5574409031865967,0.5573892634011757,0.5573467476783963,0.5573249033197303,0.5572944074686202,0.5572524279072998,0.5572362996855231,0.5572131028421188,0.5571746980905993,0.5571411467968302,0.5571142614522542,0.5570726447624776,0.5570577547482942,0.557027793837124,0.5569909895572841,0.5569658126917343,0.5569459413401731,0.5569096368799353,0.5568735863212199,0.5568453949304359,0.5568242212707708,0.5567985428671108,0.5567678775750112,0.5567296916019482,0.556686656195941,0.5566642165251587,0.5566246261618615,0.5566021962046463,0.5566061074440155,0.556564610311891,0.5565516275765374,0.5565246951174702,0.5564943870408817,0.5564423173683585,0.5564046657401778,0.556392046875566,0.5563835931016242,0.5563423799585171,0.5563094795769198,0.5562861674942855,0.5562604632778607,0.5562498600035413,0.5562103749225497,0.5561848311093495,0.556148479534092,0.5561203800379765,0.5561062050863682,0.5560744216853348,0.5560571679568798,0.5560476585886774,0.5559994535643155,0.5560009636828074,0.5559786719893066,0.5559515396599662,0.5559147009713186,0.5558869708325075,0.5558437204648524,0.555836268267162,0.5558123571604087,0.5557902528590709,0.5557650832947951,0.5557458626918977,0.5557192700830496,0.5556939479473189,0.5556735361860251,0.5556586779734956,0.5556304194677382,0.5556139813033799,0.5555999441443686,0.5555663811993848,0.5555493502959837,0.5555010786573592,0.5554896443229204,0.5554686314893803,0.5554357655913713,0.555436776708978,0.5553835136539759,0.5553711891517484,0.5553505163883735,0.5553433162124265,0.5553164728846673,0.555284374204515,0.5552903370786516,0.5552656720463268,0.5552437813867617,0.5552205577206004,0.5551810613966998,0.5551844603845071,0.5551609981395113,0.5551253067979678,0.5551198523928565,0.5550731467667573,0.5550629544297416,0.5550469328493648,0.5550398729979708,0.5550177811928221,0.5549816358667143,0.5549751891701208,0.5549317995232319,0.5549256656949154,0.5549241496345316,0.5548857056869458,0.5548744401825784,0.5548420911169778,0.5548224611228771,0.5548084633560342,0.5547835457988571,0.5547636804239988,0.5547539164731227,0.5547391131569053,0.5546974325746971,0.5546905674654845,0.5546739382021182,0.5546559534231116,0.5546354434682135,0.5546221472393195,0.55461568530119,0.5545850862968829,0.5545701584342965,0.5545300012582887,0.5545294653799361,0.5545187160256944,0.5545260760694884,0.554477474248748,0.5544527530173616,0.5544280904419369,0.554422107824947,0.5544099224170311,0.554386398580501,0.554369335079368,0.5543392474457374,0.5543290537438986,0.5543243166271116,0.5543100449152256,0.5542790965201666,0.5542703861724565,0.5542384535585504,0.554237421242485,0.5542091957051414,0.5542040984112282,0.5541734453561638,0.5541632460573178,0.5541439912045392,0.554127630091345,0.5541235466182993,0.5540846453479686,0.5540952124319938,0.5540623684032248,0.5540456957879988,0.5540316270497335,0.5540233745620338,0.5539968050072855,0.553981588569925,0.5539666878956098,0.5539534971358727,0.5539353663884845,0.5539328356945459,0.5538988565799359,0.553892575108061,0.5538791616932285,0.553863851419711,0.5538340942846487,0.5538246581431203,0.5538153902114669,0.5537937806588945,0.5537963695550018,0.5537705304709306,0.5537584941819492,0.5537410711305684,0.5537237375290945,0.5537084373286844,0.5536944109537659,0.5536789841653781,0.5536621788495486,0.5536513313800867,0.5536401433994639,0.5536288843374106,0.5536013893331626,0.5535881151691561,0.5535795393816006,0.5535625945268787,0.5535562722731501,0.5535430880259412,0.5535158176401265,0.5535023400227082,0.5534927415217251,0.5534748363612856,0.5534556147112732,0.5534319566476454,0.5534165601863315,0.5534117864666219,0.5534093561617098,0.5533930486742188,0.5533813982178656,0.5533574282034163,0.5533454709634814,0.5533280789030148,0.5533229611286868,0.5533085962566844,0.5532899879451105,0.5532919094127645,0.5532656171932929,0.5532663746680604,0.553234542366704,0.553234170984506,0.5532161957055229,0.5532018236837546,0.5531875729381631,0.5531777988754722,0.553164667831112,0.5531690831825693,0.5531330993468551,0.5531206639746329,0.5531250877061468,0.5531053499571704,0.5530863239393718,0.5530767285736984,0.5530595700282785,0.553050838175191,0.5530380934840882,0.5530191612819432,0.5530211851539161,0.5529964868645761,0.5529875262158892,0.552972825422501,0.5529592104080072,0.5529540946558354,0.5529387627049184,0.5529224796850476,0.5529250188049067,0.5529032241049272,0.552889312148055,0.5528772918404561,0.552875843107435,0.5528606441720287,0.5528476813197575,0.5528277506296292,0.5528229727707098,0.5528107554076539,0.552795410692341,0.5527962006897579,0.5527735199317411,0.5527571896108209,0.5527671655065192,0.5527390532554363,0.552719362578747,0.5527154619791154,0.5527067159370327,0.5526842325409697,0.5526763929602543,0.5526626382183634,0.5526597670305242,0.5526440970021067,0.5526256342774131,0.5526275449987333,0.5526100847052516,0.5526113648102466,0.552590625591889,0.5525776704658424,0.5525760117261841,0.5525602342797985,0.5525460398474056,0.552531287745358,0.5525245454841908,0.5525227577140392,0.5525156013123478,0.5525014299696525,0.5524779175640433,0.5524777233208163,0.5524661576927837,0.5524607367382359,0.5524339181419202,0.5524287030100787,0.5524283722764973,0.5524039760221189,0.5523990526884359,0.5523826194655773,0.5523775321252227,0.5523629529896713,0.5523594964462452,0.5523547906029834,0.552348445139794,0.55232666812773,0.5523238834503117,0.5523122164050881,0.5523038019072207,0.5522778187584002,0.552281485525579,0.5522804573579922,0.5522578355637142,0.5522387899852627,0.5522370481940843,0.5522288842307608,0.5522217070602661,0.5522123585780614,0.5521940999167735,0.5521909786674203,0.5521775677976986,0.5521592676148516,0.5521616016324191,0.5521518757374329,0.5521353753757422,0.5521335958560714,0.5521147750550653,0.5521114925761723,0.5520987217211134,0.5520940107260351,0.5520763481186921,0.5520685638000448,0.5520694824007253,0.5520635029260205,0.5520394900040732,0.5520365843764566,0.5520231830238727,0.5520236927802693,0.5520071736722847,0.5519992025466015,0.5519823609024128,0.5519866160609769,0.5519675870443864,0.5519586813039081,0.5519531854324051,0.5519385798879275,0.5519503098098755,0.5519253397153384,0.5519195625396146,0.5519113219913567,0.5519131504494486,0.5518963873490172,0.551884544733146,0.5518732064659809,0.5518693418906774,0.5518603868720585,0.5518422322261096,0.5518456133130437,0.5518281108770391,0.5518208139876593,0.5518142541279942,0.551807345776266,0.5517992639877434,0.5517859120044236,0.5517736604375783,0.5517710166827852,0.5517604244095781,0.5517505050666943,0.5517499200613056,0.551731369080347,0.5517265852417162,0.5517136708041057,0.5517119779482326,0.5517066107758009,0.5516924765592264,0.5516879651788372,0.5516751719961794,0.5516737000956757,0.5516677188876103,0.5516541629433616,0.5516542201413202,0.5516369688491398,0.5516329887897018,0.5516232918052071,0.5516146191450021,0.5516093569875377,0.5516014330440935,0.5515880309739976,0.5515840882555758,0.5515715972582831,0.5515627845133749,0.5515552264483915,0.5515574737905206,0.5515395028214427,0.5515337227204784,0.5515350277177486,0.5515137483171679,0.551500521444671,0.5515035661588077,0.5514928843674138,0.5514870476463118,0.5514854444197094,0.5514761133979535,0.5514696960083623,0.5514601563798267,0.5514456406073863,0.5514460715019175,0.5514339939029482,0.5514303783824214,0.5514158356695151,0.5514078847935178,0.5514017152670003,0.5513995027417589,0.5513919433052821,0.5513804322087849,0.551382098113555,0.5513650056003219,0.5513539954766278,0.5513545907081174,0.5513453790614885,0.5513355032172909,0.5513269052922531,0.5513234765122844,0.5513155351942917,0.551304535550015,0.5512969078087996,0.5512958932452063,0.5512845687128487,0.5512852369635952,0.551276037054112,0.5512655827092956,0.5512574938706805,0.5512459804759219,0.5512417039968509,0.5512360283049306,0.5512284817756162,0.55122573883926,0.5512088708382343,0.5512074661019878,0.5511980003752887,0.5511922677512827,0.5511927930932593,0.5511815423500119,0.5511732041687066,0.5511620376886386,0.5511557262087791,0.5511492015163226,0.5511387183412474,0.551140538042597,0.5511380066408479,0.5511228397116837,0.5511247827783207,0.551116328021485,0.5511027898237055,0.551098033485695,0.5510919895311124,0.5510850621029675,0.5510757318805335,0.5510718541367046,0.5510638391650439,0.5510567005416251,0.5510549644517627,0.5510382234392064,0.5510389992618402,0.5510254779266376,0.5510251705277424,0.5510155685113841,0.5510207815502434,0.5510028485812303,0.5510012026700304,0.5509918763527176,0.5509855682639567,0.5509798122239287,0.5509699521179006,0.5509678717306531,0.5509597268033654,0.5509575704961485,0.5509452408691075,0.5509376277457868,0.5509364074954918,0.5509275263172487,0.5509192703415083,0.5509186160971452,0.5509083850009434,0.5509044740961337,0.5508952247009768,0.550894248946845,0.550887440710374,0.550879422471352,0.5508729334970632,0.5508692846106775,0.550860736930043,0.5508520969989178,0.5508499386326148,0.550841068751986,0.5508367841147276,0.5508297355231789,0.5508258718855316,0.5508198477993019,0.5508117935426965,0.5508114758068776,0.550801418643065,0.5507953919882692,0.550787521923183,0.5507833121733309,0.5507802926571711,0.5507660276307772,0.5507647523245335,0.5507599304330258,0.5507513726489811,0.5507495432450059,0.5507392501173894,0.5507389492064017,0.5507283883354295,0.5507236375475623,0.5507191839122962,0.550711801736859,0.5507045108603073,0.5506977280676107,0.550694266553967,0.5506934777575611,0.550684757201255,0.5506777569104482,0.5506684423792141,0.5506725352730162,0.550661098570416,0.5506553614891815,0.5506478969945491,0.5506411422973952,0.5506377125697411,0.5506340590753787,0.5506293989851345,0.5506227838129091,0.5506189348872806,0.5506124530518246,0.5506062978796314,0.5505992065861391,0.550591113233858,0.5505919604925603,0.5505818267629227,0.5505744852728769,0.5505718201388418,0.5505698828155473,0.5505576330239207,0.5505573487841895,0.5505517749139847,0.5505442331587007,0.5505354495090031,0.5505347676020304,0.5505310398554559,0.5505246689814682,0.550517676937266,0.550514487590195,0.5505100333660546,0.5505049067900117,0.5504964461981824,0.5504928723649448,0.550488504940524,0.550481472172942,0.5504777403815637,0.5504717139350235,0.5504654237820046,0.5504607333782012,0.550455146936112,0.5504479080006934,0.5504468828955198,0.55043900199218,0.5504341553465181,0.5504292255066798,0.5504253621564494,0.5504207287989122,0.5504134989345413,0.5504091290209796,0.5504044250173437,0.5503982441388995,0.5503954350948068,0.5503897925455626,0.550385247669175,0.5503783662170666,0.5503753751162139,0.550370435198614,0.5503622707782916,0.5503580909503559,0.5503504709517424,0.5503505096894362,0.5503423988574332,0.5503395666738458,0.5503332011550892,0.5503293841320047,0.5503221473904021,0.5503184388107344,0.5503133571494284,0.5503081478935714,0.5503031938059231,0.5502988946247903,0.5502964113591843,0.5502918767405683,0.5502839577748273,0.5502843464488806,0.5502759794489833,0.5502753447689858,0.5502633548394138,0.5502643923393223,0.5502570500519507,0.5502525144439974,0.5502469511007207,0.5502422287718518,0.5502413605266636,0.5502318488580952,0.5502282824761205,0.5502242238137764,0.5502184199648471,0.5502156106171392,0.5502118911576643,0.5502037407012702,0.5501985743402131,0.5501968364454105,0.5501906139288797,0.5501848560749172,0.5501836009001708,0.5501766547634027,0.5501731886235602,0.5501706634597013,0.5501624182128532,0.5501582672192037,0.5501541432243264,0.5501493189230698,0.5501460193894779,0.5501421317704835,0.5501372233010736,0.5501303720563195,0.5501270937749295,0.5501231448051385,0.5501171659497797,0.5501152381015448,0.5501105903626924,0.55010526990477,0.5501010523990734,0.5500970153383976,0.5500903496593256,0.5500883043203544,0.5500841358004763,0.5500789135795149,0.5500743100365456,0.5500704795013974,0.5500658886877595,0.550061896816236,0.5500567087745359,0.5500525242009023,0.5500473122468047,0.5500438370032741,0.5500396157897565,0.5500358614277664,0.5500310839460765,0.5500268580961758,0.5500228684252455,0.5500174124256513,0.5500142492704535,0.5500093831906886,0.5500062648855751,0.5499999999999999,0.5499999999999999
